thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise
,114.0,-0.8,,C2,5.0,0.0,1,A,-1.6506237243476836
39.6,63.0,3.6,2.8000000000000003,C2,2.0,0.0,1,A,0.4066416640975212
32.300000000000004,82.0,5.1000000000000005,-0.4,C4,2.0,1.0,1,A,-0.3823372333865416
48.2,97.0,6.0,2.1,C2,5.0,0.0,1,A,1.863347332294014
47.6,127.0,-2.1,-6.800000000000001,C2,3.0,,1,A,0.3912280974052778
44.900000000000006,77.0,-0.1,-3.2,,2.0,0.0,0,A,0.2415804892083967
51.900000000000006,158.0,3.7,4.6000000000000005,C5,2.0,0.0,0,A,0.3510831745597491
53.3,115.0,,-1.2000000000000002,C1,5.0,0.0,1,A,0.7808152575880424
52.7,101.0,-2.0,-6.300000000000001,C1,3.0,1.0,1,A,0.0739711340971248
47.6,90.0,,6.300000000000001,,5.0,1.0,1,A,-1.3287403360784058
,,4.5,6.800000000000001,,3.0,0.0,0,A,-0.6898081294323852
55.5,92.0,5.800000000000001,3.5,C1,3.0,1.0,1,A,-0.2049874134057955
50.3,119.0,4.9,1.6,C4,5.0,0.0,1,A,0.7721536336031147
57.3,112.0,5.7,10.9,C1,2.0,0.0,0,A,1.1449644798924898
56.5,163.0,1.8,6.800000000000001,C3,4.0,,0,A,1.2240032936695708
38.8,70.0,3.4000000000000004,-5.0,,3.0,0.0,1,A,0.4686196835407024
38.7,78.0,4.1000000000000005,7.1000000000000005,,5.0,0.0,1,A,0.5197233418556757
44.1,78.0,5.4,10.4,C2,3.0,1.0,1,A,-0.8030215733991555
41.7,137.0,-0.1,1.1,C1,2.0,0.0,1,A,1.7599697493021274
56.2,72.0,-5.9,-8.8,,4.0,0.0,1,A,-0.7523707868167413
53.0,108.0,3.1,-0.4,C1,5.0,1.0,1,A,-0.6276342931968594
,124.0,4.9,9.9,C2,5.0,1.0,0,A,0.2711598559044205
53.3,75.0,5.1000000000000005,6.4,C1,3.0,1.0,1,A,0.14028550502673
51.8,174.0,6.1000000000000005,6.1000000000000005,C2,3.0,1.0,0,A,-0.4306314261488065
59.8,91.0,3.4000000000000004,11.3,C2,1.0,0.0,0,A,0.390158187395773
53.900000000000006,108.0,,-4.0,C2,1.0,0.0,1,A,0.8913360182886699
50.7,147.0,5.4,2.8000000000000003,C1,5.0,0.0,0,A,0.762234296356924
62.0,110.0,3.8,2.5,C2,4.0,0.0,0,A,-1.5251345174721842
51.1,106.0,0.5,-2.1,C5,3.0,1.0,1,A,0.1146217974346301
47.7,,-0.4,-9.7,C2,3.0,1.0,0,A,-1.1533434408449963
43.5,88.0,2.5,4.800000000000001,C3,1.0,0.0,0,A,-0.2939214374548932
55.8,139.0,7.300000000000001,1.6,C1,3.0,1.0,0,A,1.235491291559076
,106.0,-0.6000000000000001,-5.4,C1,5.0,0.0,1,A,0.3838159758214158
49.8,28.0,2.1,,C5,3.0,1.0,1,A,-1.943417777173624
60.6,117.0,0.3,-2.3000000000000003,C3,3.0,1.0,0,A,
34.4,76.0,4.800000000000001,,C3,2.0,0.0,0,A,1.6094724242212626
49.7,105.0,4.0,6.0,C2,1.0,0.0,0,,0.2113677249922503
49.8,95.0,-0.5,2.9000000000000004,C3,2.0,0.0,0,A,-0.6819344206621742
44.3,67.0,3.9,0.7000000000000001,C5,1.0,0.0,1,A,0.8392727976154379
69.2,126.0,-0.3,-4.4,C1,3.0,0.0,0,A,0.4067522615678079
49.6,,0.6000000000000001,-1.6,C1,5.0,1.0,1,A,0.3567646700207933
46.900000000000006,94.0,-1.5,-6.7,C4,2.0,0.0,0,A,2.246414617393605
50.400000000000006,118.0,3.4000000000000004,1.3,C1,,1.0,0,,2.659375766371105
34.1,46.0,2.3000000000000003,-3.6,C2,1.0,0.0,0,A,-0.2633305406727041
44.1,82.0,2.4000000000000004,9.5,C1,3.0,0.0,0,A,-0.1967069259849298
58.0,87.0,3.6,2.1,C2,4.0,0.0,1,A,0.4090834338928246
45.1,127.0,7.300000000000001,2.5,C2,2.0,0.0,0,A,
43.5,47.0,4.9,5.7,C1,1.0,0.0,1,A,0.2076500353430246
,,4.6000000000000005,-2.8000000000000003,C1,2.0,0.0,0,A,-0.8419759258268231
60.900000000000006,128.0,4.6000000000000005,-0.6000000000000001,C2,1.0,1.0,0,A,-0.5595349551938652
54.3,115.0,6.0,5.5,C2,5.0,1.0,0,A,
46.5,31.0,-1.2000000000000002,-2.1,C3,1.0,0.0,0,A,1.61421376021977
48.2,43.0,,6.9,C3,1.0,0.0,0,A,-1.4262541963861357
43.7,93.0,4.0,-9.7,C1,4.0,1.0,0,A,-1.3811099943820864
42.2,62.0,4.1000000000000005,5.4,C2,2.0,1.0,1,A,0.0808860118866045
41.8,69.0,4.6000000000000005,0.1,C4,2.0,1.0,1,A,
45.2,81.0,4.0,-3.1,C2,2.0,1.0,0,A,-0.0973167965952533
41.900000000000006,58.0,4.6000000000000005,-4.800000000000001,C4,5.0,0.0,0,A,-0.6269080901918248
37.6,46.0,4.4,,C5,5.0,,1,A,-0.5437692170023845
51.900000000000006,103.0,-2.3000000000000003,3.1,,5.0,1.0,1,A,0.7752531980425228
52.0,52.0,4.9,6.800000000000001,C1,2.0,1.0,1,A,1.6597750428776077
63.8,110.0,5.4,,C1,2.0,1.0,0,A,0.0229791121915482
44.8,73.0,-4.0,-5.6000000000000005,,4.0,0.0,0,A,-0.5187042761420815
52.5,104.0,1.1,-0.2,C3,4.0,0.0,0,A,0.1970470395802611
52.7,169.0,6.300000000000001,-2.8000000000000003,C1,2.0,0.0,0,A,
48.1,70.0,5.6000000000000005,-3.4000000000000004,C5,3.0,1.0,1,A,-0.4431681063247695
,121.0,1.5,-1.0,C3,2.0,0.0,0,A,-0.8099487422239401
56.400000000000006,117.0,-3.8,-10.7,C5,1.0,0.0,1,A,-0.2726680415781162
52.8,120.0,-0.5,-5.7,C2,3.0,0.0,1,A,-0.6526282368659816
48.1,91.0,-0.8,,C1,5.0,1.0,1,A,-0.1032191317937167
47.3,134.0,5.5,8.6,C1,5.0,1.0,0,A,-0.4708856748930431
,282.87622654021936,3.6,1.6,C3,1.0,0.0,0,,1.10529402619633
43.7,285.3924415912851,4.3,-3.6,C1,2.0,1.0,1,A,0.143751170105544
45.2,54.0,-1.4,-10.5,C4,1.0,0.0,0,A,-0.0396686675464381
41.2,88.0,-0.8,-1.8,C1,2.0,0.0,1,A,2.032532003803291
53.7,,2.1,-2.4000000000000004,C3,2.0,,1,A,2.192575978409435
59.7,93.0,3.6,2.0,C2,1.0,1.0,1,A,0.0375958190091992
42.900000000000006,71.0,,3.3000000000000003,C3,5.0,1.0,0,A,-0.2653205379784023
52.400000000000006,103.0,-1.9,-3.5,C3,4.0,1.0,1,A,-0.9613274232468376
41.900000000000006,99.0,3.1,6.2,C1,5.0,0.0,1,A,0.4244167071225239
47.7,123.0,0.5,3.3000000000000003,C5,,0.0,1,A,-0.4303702469597162
44.6,116.0,-1.2000000000000002,-1.1,C2,4.0,1.0,1,A,0.7974060771812318
55.0,116.0,,-0.0,C2,4.0,1.0,1,A,1.1730133339845148
44.7,93.0,0.5,-3.5,C5,,1.0,1,A,-0.6838610679902842
58.3,105.0,4.3,5.4,C4,2.0,1.0,0,A,0.6866274354634995
48.2,90.0,2.1,5.800000000000001,C1,2.0,1.0,1,A,0.3632669005551682
45.0,71.0,4.4,-3.2,C1,3.0,0.0,0,A,-2.977779746357122
40.1,72.0,-1.7000000000000002,3.4000000000000004,C5,4.0,0.0,1,A,-0.9284730407292038
52.2,113.0,0.5,-4.5,C2,1.0,1.0,1,A,0.1875741232033189
57.3,154.0,1.0,2.1,C2,3.0,0.0,0,,-0.402456915798292
52.3,100.0,4.9,14.5,C1,5.0,0.0,0,A,-0.2847460152199528
68.10000000000001,109.0,3.2,,C2,1.0,0.0,0,A,0.2605205399678276
61.6,318.8915692546064,4.1000000000000005,4.1000000000000005,C1,2.0,0.0,0,A,-0.694048302188076
47.7,42.0,1.7000000000000002,-1.5,C1,5.0,0.0,0,A,1.008974963033198
47.6,124.0,-0.1,0.2,C2,2.0,0.0,0,A,0.2168297428986047
53.900000000000006,68.0,-2.3000000000000003,-6.300000000000001,C1,1.0,1.0,1,A,0.0921259146035439
43.5,107.0,3.9,-8.700000000000001,C2,4.0,1.0,0,A,-1.230252579958535
59.5,103.0,2.4000000000000004,-2.7,C3,5.0,1.0,1,A,0.9897961452577144
53.1,114.0,-2.0,-1.9,C3,2.0,0.0,0,A,1.1892325311345275
52.2,160.0,4.7,8.200000000000001,C1,,1.0,0,A,-0.1864486527013075
55.7,87.0,5.0,4.5,C1,3.0,0.0,1,A,0.4495322372292448
63.900000000000006,97.0,0.5,,C3,3.0,0.0,0,A,-0.4858583918846259
51.5,,-2.1,-5.5,C2,,0.0,1,,-0.4387515485299128
49.3,140.0,-2.6,-6.300000000000001,,5.0,0.0,1,A,0.6588028083993165
62.2,126.0,3.9,,C3,4.0,0.0,0,A,-0.4264083791645313
57.900000000000006,115.0,-2.7,-5.5,C2,2.0,0.0,1,A,0.0047993610954207
47.6,101.0,5.7,8.1,C1,4.0,0.0,0,A,0.5266287423793687
50.2,73.0,0.1,,C3,3.0,0.0,0,A,-0.944682923420222
51.7,108.0,5.800000000000001,7.1000000000000005,C2,3.0,1.0,0,A,
53.1,95.0,6.9,9.6,C2,3.0,0.0,0,A,-1.5756559804940349
39.3,118.0,-3.5,-3.1,C4,3.0,1.0,1,,-0.6900648884149406
37.8,101.0,-1.0,1.4,C1,3.0,0.0,1,A,1.2135808247730562
43.1,53.0,0.8,-3.7,C2,4.0,0.0,0,A,1.0310009202384516
42.400000000000006,80.0,1.7000000000000002,-3.6,C1,1.0,0.0,0,A,0.0838930813868467
45.0,106.0,4.2,3.5,C5,3.0,,1,A,0.0084801848988185
55.2,82.0,3.2,-1.9,C1,2.0,1.0,0,A,0.3073208468099622
48.8,69.0,-0.2,-0.5,,2.0,1.0,0,A,-0.4137066471200992
,91.0,-3.2,-3.1,C2,3.0,0.0,1,A,0.1667102058132085
40.400000000000006,93.0,5.2,2.7,C4,5.0,0.0,1,A,1.031620616337346
46.5,122.0,5.800000000000001,4.6000000000000005,C3,2.0,1.0,0,A,0.4867267365699441
54.900000000000006,115.0,6.1000000000000005,6.4,C1,4.0,0.0,0,A,-0.884956158250006
54.900000000000006,175.0,6.6000000000000005,3.8,C3,2.0,0.0,0,A,-0.8010257546404455
44.400000000000006,72.0,,-1.8,C1,2.0,0.0,0,A,-1.6172172948289516
51.5,123.0,2.7,4.3,C1,3.0,1.0,0,A,1.2511186040022244
67.8,100.0,8.5,7.0,C1,1.0,,0,A,1.0595938164194965
50.0,144.0,5.800000000000001,5.4,C3,4.0,0.0,0,A,0.8789155256202938
44.6,128.0,4.7,5.0,C1,3.0,0.0,1,A,-0.7478891697916982
48.8,117.0,4.4,2.9000000000000004,C3,4.0,0.0,0,A,1.804467287747124
50.900000000000006,55.0,1.3,-1.9,C3,4.0,0.0,0,A,-1.844072037133734
48.900000000000006,117.0,1.7000000000000002,-2.7,C1,3.0,0.0,0,A,1.0779461541839104
49.900000000000006,78.0,3.3000000000000003,0.9,C1,3.0,1.0,1,A,
38.6,93.0,2.2,2.3000000000000003,C2,2.0,0.0,1,A,-0.9157891666171292
42.5,48.0,3.4000000000000004,3.6,C1,4.0,1.0,1,A,0.1636406683698346
49.0,106.0,0.0,-1.0,C1,4.0,0.0,1,A,-1.1836494562078714
48.8,89.0,-1.7000000000000002,-1.6,C1,3.0,0.0,1,A,-0.41108725251165
45.6,,-2.6,-8.5,C1,1.0,1.0,0,A,-0.7668726058419617
48.7,114.0,4.800000000000001,0.6000000000000001,C3,4.0,1.0,0,A,0.652305242514351
50.6,100.0,4.7,5.4,C1,4.0,1.0,0,A,1.4425158800419882
,107.0,5.2,-0.6000000000000001,C4,2.0,0.0,1,A,2.086975734741077
49.400000000000006,119.0,-1.8,-2.6,C3,3.0,1.0,0,A,-1.4151199011715805
53.400000000000006,157.0,6.1000000000000005,4.0,C5,3.0,1.0,0,A,0.5801745232573278
45.8,101.0,-1.1,-3.0,C3,4.0,0.0,0,A,-0.2596872062519816
54.7,59.0,-2.2,-0.7000000000000001,C1,4.0,0.0,1,A,0.3375554958296028
,63.0,-1.7000000000000002,-2.2,C1,3.0,0.0,1,A,-1.5556889783678685
57.1,114.0,4.1000000000000005,-3.1,C1,4.0,1.0,1,A,-2.0782208348420963
55.900000000000006,138.0,-2.8000000000000003,-1.9,C3,5.0,0.0,1,A,-1.3632593949582898
54.900000000000006,112.0,5.1000000000000005,0.7000000000000001,,1.0,0.0,0,A,1.2758847586362
49.400000000000006,113.0,5.300000000000001,-2.8000000000000003,C1,1.0,1.0,1,A,-1.2889091296440518
52.1,102.0,1.3,2.7,C3,3.0,0.0,0,A,0.8427886382589681
58.7,,4.9,-2.4000000000000004,C1,4.0,0.0,1,A,-0.0058524823236762
44.900000000000006,108.0,-2.8000000000000003,-5.5,C3,1.0,1.0,0,A,0.7264079576309451
45.1,64.0,-3.9,-3.8,C1,5.0,0.0,0,A,-0.4561315195681017
51.6,115.0,-0.4,-2.3000000000000003,C1,1.0,0.0,1,B,1.1345832198495716
53.5,64.0,5.1000000000000005,0.2,C2,4.0,0.0,1,A,0.10631820783527
43.6,101.0,3.0,-3.2,C5,4.0,0.0,1,A,-0.0304336968625525
,92.0,4.800000000000001,-0.6000000000000001,C3,1.0,0.0,1,A,
49.400000000000006,103.0,5.300000000000001,-1.5,C2,4.0,0.0,1,A,-0.0708379336596185
32.4,,-0.8,-2.9000000000000004,C2,4.0,1.0,0,A,-1.190891928261543
48.400000000000006,105.0,5.1000000000000005,0.5,C2,1.0,0.0,0,A,
48.900000000000006,136.0,1.2000000000000002,,C1,2.0,1.0,1,A,0.4284801521819334
48.900000000000006,99.0,0.1,-2.7,C3,5.0,1.0,0,A,0.0861956285627692
61.5,125.0,4.0,-0.9,C1,5.0,1.0,0,A,-0.5580068239577672
40.400000000000006,120.0,-4.800000000000001,-4.7,C2,3.0,,1,A,-0.1598625426221791
43.6,140.0,-0.5,-0.5,C1,1.0,0.0,1,A,-0.9906933500676178
29.3,65.0,-0.8,3.4000000000000004,C3,2.0,1.0,0,A,0.3815967242418809
46.3,80.0,-1.1,0.1,C1,2.0,1.0,0,A,-0.4581901033857267
47.0,83.0,5.5,-1.4,C1,3.0,,1,A,0.397561734291363
46.1,106.0,-2.1,-12.6,C2,4.0,0.0,0,A,0.4024199749644266
59.0,110.0,5.7,-3.0,C3,3.0,1.0,0,A,0.616673349194621
57.0,65.0,2.2,-1.8,C5,5.0,0.0,1,A,0.2940519880436828
50.8,132.0,4.5,-4.5,C1,1.0,0.0,1,A,0.431735254902977
47.2,117.0,4.5,-0.3,C1,2.0,1.0,0,A,-0.9387707582772632
58.400000000000006,320.67847362989653,,2.9000000000000004,,2.0,0.0,0,A,1.037222610499913
50.0,136.0,2.9000000000000004,-1.4,C1,4.0,0.0,1,A,0.2185249963532787
43.6,,5.300000000000001,4.2,C1,4.0,1.0,1,A,0.258239852885232
36.4,84.0,1.8,-2.6,,5.0,1.0,1,,0.1709019241959598
46.6,122.0,3.5,-1.8,C1,2.0,1.0,0,A,1.7279429592173416
56.2,78.0,-0.9,4.800000000000001,C2,5.0,0.0,1,A,-0.5654263739968617
68.4,122.0,2.7,,C2,3.0,0.0,0,A,1.618954993127466
50.7,100.0,,3.2,C1,2.0,1.0,0,,2.7598339020286637
44.0,115.0,0.8,2.7,C1,4.0,1.0,1,A,0.1015125316130751
40.7,70.0,1.4,3.3000000000000003,C1,2.0,1.0,0,A,-0.5044962095075644
54.6,89.0,3.9,0.3,C4,4.0,0.0,1,A,-1.6743911967030771
36.0,65.0,-0.8,2.1,C2,3.0,,0,A,0.4597367998530844
54.6,120.0,3.6,-0.3,C4,3.0,0.0,0,A,0.0896673222059113
,110.0,4.3,6.4,C5,3.0,0.0,1,A,-1.0977004501892926
53.7,67.0,-0.2,-7.0,C2,5.0,1.0,1,A,-0.706664923248329
48.400000000000006,64.0,-1.3,-4.0,C5,3.0,0.0,1,A,-1.9978864927523616
54.7,112.0,-0.3,-0.9,C1,1.0,0.0,1,A,0.6742265123538441
51.5,107.0,1.3,,C1,5.0,1.0,1,A,-1.5094477015955303
43.900000000000006,91.0,-1.1,-6.2,C3,2.0,0.0,0,A,-0.2369654312568589
65.0,113.0,4.800000000000001,-4.3,C1,3.0,1.0,0,A,0.3860690654217458
47.3,117.0,,0.7000000000000001,C2,4.0,0.0,1,A,0.8897306953147226
56.400000000000006,121.0,-2.7,-4.9,C4,1.0,0.0,1,A,0.0516704457767539
30.8,77.0,-0.6000000000000001,-3.8,C5,2.0,,1,A,-0.4231468367509296
60.400000000000006,128.0,-0.6000000000000001,4.9,C2,5.0,0.0,0,A,0.3851982224699855
61.900000000000006,163.0,1.3,-1.7000000000000002,C3,1.0,1.0,0,A,
50.400000000000006,73.0,-2.5,-6.0,C3,3.0,1.0,0,A,-0.8026437496197929
54.6,97.0,-1.7000000000000002,-10.7,C2,2.0,0.0,0,A,-1.5757693786536382
54.6,99.0,-1.3,-7.300000000000001,C2,2.0,0.0,1,A,0.0062117657395946
45.0,126.0,-3.6,-1.0,C3,4.0,0.0,1,A,-0.9077310553502502
54.5,,4.3,-0.9,C1,5.0,0.0,1,A,0.4332944829490858
43.7,68.0,3.4000000000000004,4.0,C3,3.0,0.0,0,A,
45.3,89.0,4.6000000000000005,-3.1,C1,2.0,0.0,1,A,-0.4961135922114834
59.2,118.0,0.2,-5.1000000000000005,C3,1.0,1.0,0,A,0.3640074408389098
58.0,146.0,,-0.4,C2,3.0,1.0,0,A,0.2104042204905954
44.5,81.0,2.5,2.6,C1,4.0,1.0,1,,-0.1463269821305767
44.3,72.0,0.0,-2.5,C4,4.0,0.0,0,A,1.4503789854622589
,67.0,5.4,-1.6,C2,2.0,0.0,0,A,-0.0100444758119048
56.0,101.0,3.5,4.5,C3,2.0,0.0,0,A,0.9624492182336244
42.2,156.0,0.9,1.2000000000000002,C1,3.0,1.0,1,A,-0.3020225658572402
53.0,116.0,3.6,3.0,C1,4.0,0.0,1,A,1.72259433504784
56.1,127.0,0.1,-0.3,C4,3.0,0.0,1,A,-0.0485682984343589
49.5,99.0,-5.800000000000001,-10.3,C2,3.0,1.0,0,A,-0.5598421625992179
58.2,118.0,,-0.2,C1,4.0,0.0,1,A,-0.1908772314062874
47.7,117.0,0.5,-1.6,C2,1.0,0.0,0,A,0.1168095451221477
48.400000000000006,113.0,5.5,4.3,C2,3.0,1.0,0,A,0.6278923855116079
42.3,97.0,6.2,5.5,C5,1.0,1.0,1,A,-0.6149069774331936
58.3,115.0,-0.7000000000000001,-6.2,C1,2.0,0.0,1,A,1.6216111614326616
44.0,81.0,2.2,8.4,C2,1.0,1.0,0,A,0.0940784815292523
53.0,117.0,5.800000000000001,3.3000000000000003,C1,3.0,0.0,1,A,0.9473878257158728
49.6,102.0,6.6000000000000005,4.3,C1,5.0,0.0,1,A,-0.8243059023535052
41.7,144.0,1.4,-2.1,C3,1.0,1.0,0,A,0.373142330728581
45.3,121.0,5.5,8.1,C1,3.0,0.0,0,A,-0.4294936702277711
61.2,101.0,6.7,9.3,C1,5.0,0.0,0,,1.013096079890602
51.8,72.0,1.3,0.2,C2,,1.0,1,A,-0.4037292473479724
42.1,76.0,6.6000000000000005,-2.0,C2,3.0,0.0,0,A,-0.5056525828557693
52.6,75.0,0.1,-2.2,C4,4.0,0.0,1,A,0.0681451160519568
49.0,259.5698302522555,-0.8,-2.6,,1.0,0.0,0,A,0.0283717462716002
,121.0,-0.5,-4.0,C1,4.0,1.0,0,A,-0.0417477041309549
,95.0,-0.4,-6.1000000000000005,C1,4.0,1.0,1,A,
47.1,87.0,5.6000000000000005,-3.3000000000000003,C2,3.0,1.0,0,,0.8048648317861928
61.5,124.0,6.800000000000001,10.6,C1,1.0,,0,A,1.0722729111385496
35.4,70.0,0.9,2.3000000000000003,C1,2.0,0.0,1,A,1.682590247213254
50.900000000000006,77.0,4.4,2.4000000000000004,C5,,1.0,1,A,0.2632606164123958
66.10000000000001,160.0,2.7,-2.0,C3,1.0,0.0,0,A,-0.5333271843513492
49.2,110.0,6.300000000000001,5.4,C1,5.0,1.0,1,A,1.838602267355722
36.3,62.0,-2.1,-2.5,C1,2.0,0.0,0,A,0.0381785305732069
47.0,71.0,,-4.800000000000001,C3,2.0,0.0,0,A,0.9905717829998876
61.8,80.0,2.3000000000000003,2.0,C2,4.0,0.0,1,A,0.1843918445984065
53.2,64.0,2.4000000000000004,2.6,C1,2.0,0.0,1,A,0.2236040327203406
43.400000000000006,117.0,-2.6,-1.0,C2,3.0,1.0,1,A,-1.144334608467737
44.7,117.0,-3.5,-8.5,C4,1.0,1.0,0,A,-2.268008927466658
45.7,77.0,-0.5,-0.2,C1,5.0,0.0,1,A,-0.2047516773391232
53.1,142.0,3.5,6.5,C3,5.0,1.0,0,B,-0.0413030750255383
60.900000000000006,135.0,-0.8,-1.1,C4,2.0,1.0,0,,-0.4815791900692973
58.6,120.0,-2.5,5.6000000000000005,C2,2.0,1.0,0,A,0.048710081805568
53.8,130.0,5.5,2.4000000000000004,C5,4.0,0.0,0,A,0.042679197599602
39.5,99.0,,-6.1000000000000005,C1,4.0,1.0,1,A,-0.2265169055796958
39.5,87.0,1.5,-3.9,C3,2.0,1.0,0,,0.3884052293536235
54.400000000000006,101.0,,,C2,3.0,0.0,1,A,-0.1529088486038306
39.400000000000006,79.0,-2.9000000000000004,-1.7000000000000002,C2,2.0,0.0,0,A,-1.0247953961148064
48.400000000000006,54.0,-2.2,-0.0,C3,2.0,0.0,0,A,0.2609688329266393
52.6,83.0,4.0,2.4000000000000004,,3.0,1.0,0,A,0.1228081718472651
41.1,134.0,-3.9,-3.8,C2,2.0,0.0,1,A,-0.7365510264790264
42.0,64.0,,,C2,3.0,1.0,0,A,-1.6302271019975871
49.400000000000006,49.0,4.5,-1.2000000000000002,C2,2.0,1.0,0,A,0.1014009686547201
54.2,,5.0,2.4000000000000004,C5,1.0,1.0,1,A,0.3840257678591489
58.7,121.0,2.7,-1.1,,,0.0,0,A,1.2149645294597096
55.0,117.0,5.5,-1.7000000000000002,C2,2.0,0.0,1,A,-0.4709016445609907
130.01867350217316,97.0,-4.4,-14.0,C2,3.0,1.0,0,A,0.7620169879317416
44.2,115.0,2.6,6.2,C4,2.0,0.0,0,A,1.0082399502437378
41.6,127.0,-0.9,-5.7,C3,3.0,,0,A,-0.546754091102182
46.1,79.0,3.3000000000000003,0.2,C3,4.0,0.0,0,A,1.216589218437916
53.400000000000006,123.0,-0.5,-0.2,C3,5.0,0.0,1,A,1.863681151522227
52.900000000000006,135.0,0.3,-6.4,,5.0,1.0,1,A,-0.3607937736633094
33.4,56.0,-1.3,,C1,2.0,1.0,0,A,0.9192822783866
43.900000000000006,130.0,2.7,0.6000000000000001,,,0.0,1,A,-0.461896142881526
59.8,147.0,-0.8,-4.2,,5.0,1.0,0,A,0.4679122132905423
,68.0,5.4,-2.3000000000000003,C3,2.0,1.0,0,A,-3.4624921541117586
38.8,124.0,2.5,3.1,C3,2.0,1.0,0,A,-0.601499903756332
69.0,100.0,2.5,-1.4,C4,2.0,0.0,0,A,1.6470955025029967
49.900000000000006,81.0,2.8000000000000003,1.4,C1,5.0,1.0,1,A,
53.2,124.0,-4.1000000000000005,-5.0,C3,3.0,1.0,1,A,0.9885833303318412
53.400000000000006,134.0,4.9,6.800000000000001,C5,2.0,0.0,0,A,3.5034637875584904
47.2,98.0,3.8,3.2,C1,4.0,1.0,1,A,-0.1506173736472232
44.3,74.0,,-3.6,C1,5.0,0.0,1,A,-0.8401889111526155
67.10000000000001,122.0,3.2,6.1000000000000005,,3.0,1.0,0,A,
58.2,104.0,0.3,-3.3000000000000003,C1,2.0,1.0,1,A,-0.9577561892236248
56.7,134.0,,,C3,2.0,1.0,1,A,-1.3753620786015683
54.8,97.0,-3.6,-8.9,C2,4.0,0.0,1,A,1.7359224452496949
42.1,69.0,3.6,-8.4,C2,4.0,1.0,0,A,
60.400000000000006,78.0,-0.5,-4.6000000000000005,C5,3.0,0.0,1,A,-1.2216052286412782
43.400000000000006,73.0,,3.1,C2,4.0,0.0,0,A,0.1595420344203432
52.400000000000006,101.0,-0.1,-7.5,C2,2.0,0.0,0,A,0.4544619136926009
37.0,48.0,1.6,7.0,C1,3.0,0.0,1,A,0.1138721147147498
33.800000000000004,26.0,4.1000000000000005,-7.5,C1,2.0,1.0,0,A,
52.7,131.0,4.2,-1.2000000000000002,C2,5.0,0.0,1,A,0.0421206595820699
43.7,63.0,-2.2,,C3,3.0,0.0,0,A,0.185572974526331
,38.0,3.2,5.1000000000000005,C1,2.0,1.0,1,A,0.7300325897801965
54.5,150.0,1.6,2.6,C1,2.0,0.0,0,A,-0.7921140167484194
67.10000000000001,152.0,5.6000000000000005,2.2,C2,5.0,0.0,0,A,0.3252223675403219
61.3,147.0,0.7000000000000001,-7.0,C3,5.0,1.0,0,A,-0.214198776716481
48.1,111.0,3.8,-3.4000000000000004,C1,,0.0,1,A,1.1635265610338204
50.2,136.0,1.0,0.4,C4,3.0,0.0,1,A,0.7981841005407062
57.3,136.0,3.5,-1.4,C5,4.0,0.0,1,A,-2.0439492494121807
59.1,106.0,-2.1,-5.800000000000001,C1,4.0,1.0,1,A,
47.400000000000006,67.0,0.2,-1.7000000000000002,C2,1.0,1.0,0,A,0.3763992362976731
50.400000000000006,66.0,5.9,1.8,C3,1.0,0.0,0,A,0.0956193344753525
52.6,101.0,-0.6000000000000001,-9.6,C1,2.0,1.0,1,A,
54.6,78.0,3.4000000000000004,-4.3,C4,2.0,,1,A,1.7814391465949904
,77.0,5.0,-2.7,C5,3.0,0.0,1,B,-0.5781214040424851
49.2,95.0,4.4,-0.9,C3,2.0,1.0,0,A,0.375456117805286
61.2,157.0,3.0,1.4,C1,3.0,1.0,0,A,-0.6973681500064441
,76.0,4.0,2.1,C1,4.0,1.0,1,A,0.7897405917291477
54.0,108.0,2.6,5.7,C2,5.0,1.0,1,A,-0.5707827357568916
,90.0,-2.4000000000000004,-9.7,C1,3.0,1.0,1,A,-0.2015948330132014
47.1,80.0,6.6000000000000005,5.4,C3,2.0,0.0,0,A,1.0214008112424815
63.1,147.0,3.8,-1.6,C2,2.0,0.0,0,A,-0.0395729079639167
54.5,,-2.7,4.4,C3,,,1,A,-0.193898639772031
76.3,137.0,-2.1,-3.9,C3,1.0,1.0,0,A,1.3999650401785175
40.6,88.0,-3.5,-7.1000000000000005,C1,5.0,1.0,0,A,-1.569471531311064
44.6,110.0,2.8000000000000003,2.0,C3,3.0,0.0,0,A,0.9597362266462156
53.5,91.0,-0.7000000000000001,-1.4,C4,3.0,0.0,1,A,1.6847620156176455
53.3,140.0,4.3,0.6000000000000001,C2,3.0,1.0,0,A,-0.0724540772228758
65.8,115.0,3.3000000000000003,3.8,,1.0,0.0,0,A,1.1704831851230744
44.8,104.0,4.9,9.1,C1,4.0,0.0,0,A,-0.9074584454324026
,107.0,-3.7,-0.9,C3,3.0,0.0,1,A,0.0801323359439032
59.5,,3.6,0.9,C5,3.0,0.0,1,A,0.3632723181856124
55.8,165.0,4.2,9.6,C3,4.0,1.0,0,A,-1.1841986560591329
42.5,80.0,-1.7000000000000002,-1.0,C1,2.0,0.0,1,A,-2.0466953327475306
61.400000000000006,119.0,-3.8,,C1,3.0,1.0,1,A,1.255960272151843
60.0,105.0,1.0,,C5,4.0,1.0,1,A,-2.2175838848882585
55.0,93.0,3.4000000000000004,0.4,C3,5.0,0.0,0,A,0.6060278800636644
